id,spec,grade,wear,temp,target_torque,speed,label,label_name,source,workstation_id,workstation_name,device_no,operator,workshop,batch_id,record_time
E0333,M12,12.9,2,50.0,80.0,134.99,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-04 03:10:05
E1028,M24,10.9,1,20.0,520.0,172.15,2,过拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-04 03:10:07
E1687,M20,8.8,0,-10.0,320.0,137.3,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-04 03:10:12
B0470,M16,8.8,0,20.0,180.0,146.11,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-04 03:10:39
B0491,M20,8.8,0,20.0,320.0,133.25,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-04 03:11:31
B0409,M12,8.8,0,20.0,80.0,180.19,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-04 03:16:29
E0243,M20,12.9,2,50.0,320.0,114.47,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-04 03:17:42
E1495,M20,8.8,0,-10.0,320.0,137.76,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-04 03:18:58
E0566,M16,10.9,1,20.0,180.0,139.76,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-04 03:20:50
E1258,M16,8.8,0,-10.0,180.0,152.68,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-04 03:21:32
E1431,M20,12.9,2,50.0,320.0,189.6,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-04 03:22:11
E1582,M16,8.8,0,-10.0,180.0,160.98,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-04 03:22:58
E0948,M24,12.9,2,50.0,520.0,123.96,2,过拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-04 03:23:14
B0680,M24,8.8,0,20.0,520.0,139.27,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-04 03:23:15
B0348,M24,8.8,0,20.0,520.0,160.54,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-04 03:23:42
E0969,M12,12.9,2,50.0,80.0,191.2,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-04 03:23:53
B0754,M16,8.8,0,20.0,180.0,176.64,1,欠拧,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-04 03:24:04
B0764,M24,8.8,0,20.0,520.0,136.88,1,欠拧,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-04 03:24:07
E1678,M16,8.8,0,-10.0,180.0,176.8,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-04 03:24:17
E1449,M12,12.9,2,50.0,80.0,146.99,3,滑牙,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-04 03:24:42
E1089,M12,12.9,2,50.0,80.0,131.0,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-04 03:25:37
E1742,M16,10.9,1,20.0,180.0,158.86,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-04 03:26:24
E1753,M12,8.8,0,-10.0,80.0,149.73,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-04 03:26:44
B0382,M16,8.8,0,20.0,180.0,145.61,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-04 03:27:01
E1591,M20,8.8,0,-10.0,320.0,161.07,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-04 03:27:36
B0286,M16,8.8,0,20.0,180.0,114.84,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-04 03:31:24
E0247,M20,8.8,0,-10.0,320.0,156.56,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-04 03:32:15
B0181,M12,8.8,0,20.0,80.0,161.5,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-04 03:32:22
E1033,M12,8.8,0,-10.0,80.0,181.46,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-04 03:34:05
B0319,M20,8.8,0,20.0,320.0,114.9,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-04 03:35:26
E0489,M12,12.9,2,50.0,80.0,121.92,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-04 03:38:31
E0897,M12,12.9,2,50.0,80.0,112.83,1,欠拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-04 03:39:38
E1513,M12,8.8,0,-10.0,80.0,164.62,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-04 03:40:48
E0710,M16,10.9,1,20.0,180.0,175.96,1,欠拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-04 03:40:52
B0081,M12,8.8,0,20.0,80.0,126.77,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-04 03:42:07
B0936,M24,8.8,0,20.0,520.0,126.54,2,过拧,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-04 03:43:22
B1109,M12,8.8,0,20.0,80.0,160.35,4,虚拧,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-04 03:43:55
E0637,M12,8.8,0,-10.0,80.0,184.94,1,欠拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-04 03:46:19
E0674,M16,10.9,1,20.0,180.0,166.24,1,欠拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-04 03:47:26
E0481,M12,8.8,0,-10.0,80.0,182.85,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-04 03:52:07
E1628,M24,10.9,1,20.0,520.0,160.02,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-04 03:55:24
E1420,M24,8.8,0,-10.0,520.0,130.37,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-04 04:04:38
E1718,M16,10.9,1,20.0,180.0,135.01,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-04 04:05:23
E1021,M12,8.8,0,-10.0,80.0,157.63,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-04 04:06:17
B0926,M16,8.8,0,20.0,180.0,182.42,2,过拧,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-04 04:06:49
B0694,M16,8.8,0,20.0,180.0,124.13,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-04 04:06:50
E1197,M12,12.9,2,50.0,80.0,179.46,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-04 04:09:13
E1544,M24,10.9,1,20.0,520.0,112.46,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-04 04:12:25
E0854,M16,10.9,1,20.0,180.0,151.49,1,欠拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-04 04:13:21
B0383,M20,8.8,0,20.0,320.0,154.84,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-04 04:14:11
B0949,M12,8.8,0,20.0,80.0,158.48,2,过拧,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-04 04:14:43
E1328,M24,10.9,1,20.0,520.0,135.66,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-04 04:18:08
B0571,M20,8.8,0,20.0,320.0,131.27,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-04 04:18:59
E1708,M24,8.8,0,-10.0,520.0,119.49,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-04 04:19:00
B0640,M24,8.8,0,20.0,520.0,173.15,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-04 04:19:03
B0763,M20,8.8,0,20.0,320.0,136.6,1,欠拧,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-04 04:19:57
B0965,M12,8.8,0,20.0,80.0,153.37,3,滑牙,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-04 04:20:17
E0527,M20,10.9,1,20.0,320.0,136.0,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-04 04:22:55
E0221,M12,10.9,1,20.0,80.0,115.15,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-04 04:23:43
E0828,M24,12.9,2,50.0,520.0,122.56,1,欠拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-04 04:24:15
B0776,M24,8.8,0,20.0,520.0,192.1,1,欠拧,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-04 04:29:09
E0095,M20,10.9,1,20.0,320.0,141.71,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-04 04:31:25
E0730,M16,8.8,0,-10.0,180.0,129.18,1,欠拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-04 04:33:43
B0671,M20,8.8,0,20.0,320.0,135.25,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-04 04:34:50
B0340,M24,8.8,0,20.0,520.0,152.01,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-04 04:36:31
E0922,M16,8.8,0,-10.0,180.0,180.98,2,过拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-04 04:36:37
E1187,M20,10.9,1,20.0,320.0,175.31,2,过拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-04 04:36:51
E0632,M24,10.9,1,20.0,520.0,174.87,1,欠拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-04 04:36:57
E0069,M12,12.9,2,50.0,80.0,136.05,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-04 04:37:37
E0734,M16,10.9,1,20.0,180.0,146.94,1,欠拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-04 04:37:50
B0293,M12,8.8,0,20.0,80.0,161.01,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-04 04:40:17
E0965,M12,10.9,1,20.0,80.0,129.93,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-04 04:43:14
E0584,M24,10.9,1,20.0,520.0,136.84,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-04 04:45:09
E0240,M24,12.9,2,50.0,520.0,178.06,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-04 04:47:06
B0448,M24,8.8,0,20.0,520.0,157.08,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-04 04:48:17
E1189,M12,8.8,0,-10.0,80.0,142.0,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-04 04:48:40
E1343,M20,10.9,1,20.0,320.0,116.67,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-04 04:52:03
B1083,M20,8.8,0,20.0,320.0,177.02,4,虚拧,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-04 04:58:36
B1054,M16,8.8,0,20.0,180.0,117.58,3,滑牙,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-04 05:00:24
B0274,M16,8.8,0,20.0,180.0,136.31,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-04 05:00:58
E1570,M16,8.8,0,-10.0,180.0,141.1,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-04 05:01:36
B0684,M24,8.8,0,20.0,520.0,136.64,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-04 05:02:21
B0515,M20,8.8,0,20.0,320.0,180.98,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-04 05:03:29
E0176,M24,10.9,1,20.0,520.0,183.47,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-04 05:03:47
E0610,M16,8.8,0,-10.0,180.0,135.86,1,欠拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-04 05:04:18
B0195,M20,8.8,0,20.0,320.0,124.83,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-01,2026-08-04 05:05:52
E0248,M24,10.9,1,20.0,520.0,120.21,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-04 05:06:13
E0739,M20,8.8,0,-10.0,320.0,127.47,1,欠拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-04 05:06:22
B0683,M20,8.8,0,20.0,320.0,160.16,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-04 05:06:56
B0451,M20,8.8,0,20.0,320.0,123.73,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-04 05:08:25
B0649,M12,8.8,0,20.0,80.0,116.33,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-04 05:09:19
E0917,M12,10.9,1,20.0,80.0,129.2,2,过拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-04 05:09:42
E1531,M20,8.8,0,-10.0,320.0,155.79,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-04 05:11:44
B0751,M20,8.8,0,20.0,320.0,113.49,1,欠拧,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-04 05:12:48
E0023,M20,10.9,1,20.0,320.0,170.52,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-04 05:13:46
E0500,M24,10.9,1,20.0,520.0,119.89,0,合格,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-04 05:13:53
B0999,M20,8.8,0,20.0,320.0,184.12,3,滑牙,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-04,2026-08-04 05:14:51
E1163,M20,10.9,1,20.0,320.0,178.03,2,过拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-04 05:15:08
B0200,M24,8.8,0,20.0,520.0,179.13,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-04 05:15:23
E1477,M12,8.8,0,-10.0,80.0,194.9,3,滑牙,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-04 05:16:31
E0177,M12,12.9,2,50.0,80.0,134.68,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-04 05:17:17
E0943,M20,8.8,0,-10.0,320.0,189.16,2,过拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-04 05:17:46
B0503,M20,8.8,0,20.0,320.0,130.44,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-04 05:18:29
E1313,M12,10.9,1,20.0,80.0,110.87,3,滑牙,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-04 05:18:32
E0169,M12,8.8,0,-10.0,80.0,145.59,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-04 05:20:46
B0853,M12,8.8,0,20.0,80.0,149.96,2,过拧,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-04 05:20:58
B0337,M12,8.8,0,20.0,80.0,136.55,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-01,2026-08-04 05:21:04
E0010,M16,8.8,0,-10.0,180.0,131.09,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-04 05:21:04
E0043,M20,8.8,0,-10.0,320.0,186.63,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-04 05:21:15
E1470,M16,12.9,2,50.0,180.0,125.59,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-04 05:22:39
E1614,M16,12.9,2,50.0,180.0,183.68,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-02,2026-08-04 05:26:05
E1637,M12,10.9,1,20.0,80.0,171.11,4,虚拧,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-04 05:30:25
E1468,M24,8.8,0,-10.0,520.0,166.32,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-01,2026-08-04 05:30:35
B0466,M16,8.8,0,20.0,180.0,125.86,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-04 05:34:07
B0609,M12,8.8,0,20.0,80.0,145.27,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-04 05:37:22
B0064,M24,8.8,0,20.0,520.0,184.79,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-04 05:39:38
B0861,M12,8.8,0,20.0,80.0,151.02,2,过拧,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-04 05:42:36
E0367,M20,8.8,0,-10.0,320.0,124.67,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-04 05:42:53
B0797,M12,8.8,0,20.0,80.0,168.79,1,欠拧,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-02,2026-08-04 05:43:06
E1399,M20,8.8,0,-10.0,320.0,132.15,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-02,2026-08-04 05:43:50
E1606,M16,8.8,0,-10.0,180.0,168.76,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-04 05:45:00
B0208,M24,8.8,0,20.0,520.0,136.86,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-04 05:46:50
E1379,M20,10.9,1,20.0,320.0,120.05,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-04 05:47:23
B0417,M12,8.8,0,20.0,80.0,182.1,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-04 05:47:25
B0355,M20,8.8,0,20.0,320.0,180.87,0,合格,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-04 05:47:41
E0026,M16,10.9,1,20.0,180.0,171.55,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-04 05:49:36
E1389,M12,12.9,2,50.0,80.0,110.11,3,滑牙,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-04 05:51:25
E0033,M12,12.9,2,50.0,80.0,177.69,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-04 05:51:55
E1411,M20,8.8,0,-10.0,320.0,188.16,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-05,2026-08-04 05:53:14
B0046,M16,8.8,0,20.0,180.0,193.16,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-04 05:53:24
E1342,M16,8.8,0,-10.0,180.0,190.95,3,滑牙,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-06,2026-08-04 05:54:13
E0755,M20,10.9,1,20.0,320.0,184.53,1,欠拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-04 05:54:29
B0959,M20,8.8,0,20.0,320.0,130.68,3,滑牙,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-06,2026-08-04 05:56:43
E1640,M24,10.9,1,20.0,520.0,116.51,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-02,2026-08-04 05:58:11
B0404,M24,8.8,0,20.0,520.0,142.24,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-04 05:58:17
B0441,M12,8.8,0,20.0,80.0,171.83,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-03,2026-08-04 06:03:52
E1763,M20,10.9,1,20.0,320.0,133.57,4,虚拧,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-04 06:04:39
B0947,M20,8.8,0,20.0,320.0,128.68,2,过拧,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-04 06:05:06
E1550,M16,10.9,1,20.0,180.0,172.44,4,虚拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-04 06:09:28
B0325,M12,8.8,0,20.0,80.0,166.53,0,合格,benchmark,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-04,2026-08-04 06:12:40
E1188,M24,12.9,2,50.0,520.0,135.11,2,过拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-04 06:14:34
B0012,M24,8.8,0,20.0,520.0,132.34,0,合格,benchmark,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-03,2026-08-04 06:14:41
E0597,M12,12.9,2,50.0,80.0,188.0,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-06,2026-08-04 06:14:47
E1672,M24,8.8,0,-10.0,520.0,127.13,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-04 06:15:10
E1624,M24,8.8,0,-10.0,520.0,166.0,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-04 06:15:52
E0932,M24,10.9,1,20.0,520.0,110.91,2,过拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-05,2026-08-04 06:16:52
E1070,M16,10.9,1,20.0,180.0,179.14,2,过拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-04,2026-08-04 06:19:11
E0449,M12,10.9,1,20.0,80.0,179.27,0,合格,extended,WS-001,一号装配工位,WS-001,张伟,总装一车间,M12-05,2026-08-04 06:19:22
E0275,M20,10.9,1,20.0,320.0,166.71,0,合格,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-04 06:21:15
E1680,M24,12.9,2,50.0,520.0,143.33,4,虚拧,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-06,2026-08-04 06:21:28
E0050,M16,10.9,1,20.0,180.0,154.95,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-04 06:24:36
E0970,M16,8.8,0,-10.0,180.0,176.61,2,过拧,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-03,2026-08-04 06:25:50
E1336,M24,8.8,0,-10.0,520.0,129.03,3,滑牙,extended,WS-004,四号装配工位,WS-004,刘洋,总装二车间,M24-04,2026-08-04 06:27:41
E1427,M20,10.9,1,20.0,320.0,154.07,3,滑牙,extended,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-04 06:28:49
E0546,M16,12.9,2,50.0,180.0,155.4,0,合格,extended,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-04 06:30:15
B0594,M16,8.8,0,20.0,180.0,120.09,0,合格,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-05,2026-08-04 06:31:44
B0914,M16,8.8,0,20.0,180.0,124.17,2,过拧,benchmark,WS-002,二号装配工位,WS-002,李强,总装一车间,M16-01,2026-08-04 06:33:43
B0851,M20,8.8,0,20.0,320.0,178.76,2,过拧,benchmark,WS-003,三号装配工位,WS-003,王芳,总装二车间,M20-03,2026-08-04 06:33:48
